key,doi,title,year,venue,type,citations,strands,duplicates_merged,title_only,questions,decision,reason
ttl:trimbleux5,,Аналіз результатів для створення ортофотопланів та цифрових моделей рельєфу із застосуванням БПЛА TRIMBLE UX-5,2015,,,1,semantic_scholar,0,1,,exclude,not-english
doi:10.7557/2.18.5.1394,10.7557/2.18.5.1394,Needed: less counting of caribou and more ecology,1998,,,13,semantic_scholar,0,0,,exclude,off-topic
ttl:developmentofsimplemobilemappingsystemfortheconstructionofroadfoundationdata,,DEVELOPMENT OF SIMPLE MOBILE MAPPING SYSTEM FOR THE CONSTRUCTION OF ROAD FOUNDATION DATA,2004,,,5,semantic_scholar,0,1,,exclude,no-spread
doi:10.1117/1.jrs.12.046030,10.1117/1.jrs.12.046030,Time-series approach for mapping mountain pine beetle infestation extent and severity in the U.S. Central Rocky Mountains,2018,Journal of Applied Remote Sensing,,3,openalex+semantic_scholar,3,0,q1 q2 q6 q7,pass,
ttl:fototriangulacaocomparametrosadicionaisparacamarasdigitaisumaavaliacaoexperimentalbundleblockadjustmentwithadditionalparametersfordigitalcameraanexperimentalassessment,,FOTOTRIANGULAÇÃO COM PARÂMETROS ADICIONAIS PARA CÂMARAS DIGITAIS: UMA AVALIAÇÃO EXPERIMENTAL Bundle Block Adjustment with additional parameters for digital camera: an experimental assessment,2008,,,10,semantic_scholar,0,1,,exclude,no-spread
doi:10.1046/j.1526-100x.2002.01043.x,10.1046/j.1526-100x.2002.01043.x,Current Loads of Coarse Woody Debris on Southeastern Australian Floodplains: Evaluation of Change and Implications for Restoration,2002,,,55,semantic_scholar,0,1,,exclude,no-spread
ttl:visionmapa3superwideanglemappingsystembasicprinciplesandworkflow,,VISIONMAP A3-SUPER WIDE ANGLE MAPPING SYSTEM BASIC PRINCIPLES AND WORKFLOW,2008,,,9,semantic_scholar,0,1,,exclude,no-spread
doi:10.1006/jema.1996.0058,10.1006/jema.1996.0058,Locational Errors in Maps from Environmental Surveys and Their Implications for Information Extraction,1996,,,10,semantic_scholar,0,1,,exclude,no-spread
doi:10.1111/j.1365-2664.2010.01797.x,10.1111/j.1365-2664.2010.01797.x,Management response to one insect pest may increase vulnerability to another,2010,,,10,semantic_scholar,1,1,,exclude,no-spread
doi:10.1117/12.3014832,10.1117/12.3014832,Tilt detection method for transmission line tower construction based on quadratic point cloud matching,2024,"International Symposium on Sensors, Mechatronics, and Automation",,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1007/978-3-030-17795-9_34,10.1007/978-3-030-17795-9_34,Standardization of the Shape of Ground Control Point (GCP) and the Methodology for Its Detection in Images for UAV-Based Mapping Applications,2019,Computer Vision Conference,,12,semantic_scholar,0,1,,exclude,no-spread
doi:10.1007/s10661-026-15183-7,10.1007/s10661-026-15183-7,High-resolution mapping of introduced buffel grass (Cenchrus ciliaris) in central Australia,2026,Environmental Monitoring & Assessment,,0,semantic_scholar,0,0,q2,pass,
doi:10.1007/s11119-020-09746-y,10.1007/s11119-020-09746-y,Computational end-to-end and super-resolution methods to improve thermal infrared remote sensing for agriculture,2020,Precision Agriculture,,13,semantic_scholar,0,1,,exclude,off-topic
doi:10.5194/isprs-archives-xlii-2-w11-945-2019,10.5194/isprs-archives-xlii-2-w11-945-2019,AERIAL PLATFORMS (UAV) SURVEYS IN THE VIS AND TIR RANGE. APPLICATIONS ON ARCHAEOLOGY AND AGRICULTURE,2019,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",,19,semantic_scholar,0,0,,exclude,off-topic
ttl:comparativeimageryanalysisofnonmetriccamerasfromunmannedaerialsurveyaircraft,,Comparative Imagery Analysis of Non-Metric Cameras from Unmanned Aerial Survey Aircraft,2012,,,0,semantic_scholar,0,1,,exclude,off-topic
ttl:abriefaerialsurveyinthevicinityofsellafieldinseptember1990,,A Brief Aerial Survey in the Vicinity of Sellafield in September 1990,1990,,,14,semantic_scholar,0,1,,exclude,off-topic
ttl:minnesotamoosepopulationusingforestinventorydatatoassesschangesinhabitat,,Minnesota moose population: using forest inventory data to assess changes in habitat,2013,,,3,semantic_scholar,0,1,,exclude,no-spread
doi:10.30533/0536-101x-2020-64-4-415-422,10.30533/0536-101x-2020-64-4-415-422,The accuracy estimation of photogrammetric spatial intersection with different cameras for an arbitrary case of aerial survey,2020,Geodesy and Aerophotosurveying,,1,semantic_scholar,0,0,,exclude,off-topic
doi:10.36038/2307-3497-2025-201-33-47,10.36038/2307-3497-2025-201-33-47,Application of unmanned aerial systems and artificial intelligence technology to assess the population of Baikal seals,2025,Trudy VNIRO,,0,semantic_scholar,0,0,,exclude,off-topic
ttl:newspaceemergingperspectivesforeoandgipolicy,,“Newspace” Emerging Perspectives For EO And GI Policy,2015,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.31861/sisiot2024.1.01001,10.31861/sisiot2024.1.01001,Modelling the Identification and Classification of Military Air Objects Based on Machine Learning,2024,Security of Infocommunication Systems and Internet of Things,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1016/j.rse.2020.112243,10.1016/j.rse.2020.112243,Mapping bull kelp canopy in northern California using Landsat to enable long-term monitoring,2021,,,39,semantic_scholar,0,0,q6 q7,pass,
doi:10.5194/isprsarchives-xl-1-w2-311-2013,10.5194/isprsarchives-xl-1-w2-311-2013,LOW COST SURVEYING USING AN UNMANNED AERIAL VEHICLE,2013,,,59,semantic_scholar,0,0,,exclude,off-topic
ttl:potvindoublecountaerialsurveysinnewbrunswickareresultsreliableformoose,,Potvin double-count aerial surveys in New Brunswick: are results reliable for moose?,2012,,,12,semantic_scholar,0,1,,exclude,off-topic
doi:10.24916/iansa.2017.1.6,10.24916/iansa.2017.1.6,Interpretive and Analytical Approaches to Aerial Survey in Archaeology,2017,,,5,semantic_scholar,0,0,,exclude,off-topic
doi:10.1890/07-0243.1,10.1890/07-0243.1,Modeling habitat suitability for Greater Rheas based on satellite image texture.,2008,Ecological Applications,,77,semantic_scholar,0,1,,exclude,off-topic
ttl:thedriftofanautopilotgyroscopeduetoprolongedaccelerationintheskylarkrocketabridgedversion,,The Drift of an Auto-Pilot Gyroscope Due to Prolonged Acceleration in the Skylark Rocket ( Abridged Version ),1968,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.foreco.2020.118133,10.1016/j.foreco.2020.118133,"Subalpine fir mortality in Colorado is associated with stand density, warming climates and interactions among fungal diseases and the western balsam bark beetle",2020,Forest Ecology and Management,,33,semantic_scholar,0,0,q6,pass,
doi:10.1660/0022-8443(2007)110[187:enmobp]2.0.co;2,10.1660/0022-8443(2007)110[187:enmobp]2.0.co;2,Ecological niche modeling of Black-tailed prairie dog habitats in Kansas,2007,,,10,semantic_scholar,0,1,,exclude,no-spread
doi:10.5194/isprs-archives-xlii-4-731-2018,10.5194/isprs-archives-xlii-4-731-2018,DEVELOPMENT OF UAV AIR ROADS BY USING 3D GRID SYSTEM,2018,"The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",,3,semantic_scholar,0,0,,exclude,off-topic
ttl:applicationanddiscussionofthefirstlevelcheckinthephotogrammetrysurveyingandmapping,,Application and Discussion of the First Level Check in the Photogrammetry Surveying and Mapping,2014,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.33764/2411-1759-2020-25-3-160-168,10.33764/2411-1759-2020-25-3-160-168,CREATING A THREE-DIMENSIONAL DIGITAL SURFACE MODEL OF THE CENTRAL PLANNING DISTRICT OF PERM BASED ON AERIAL SURVEY DATA,2020,,,4,semantic_scholar,0,0,,exclude,off-topic
doi:10.1002/ecy.2092,10.1002/ecy.2092,Large-scale bleaching of corals on the Great Barrier Reef.,2017,Ecology,,174,semantic_scholar,0,1,,exclude,no-spread
ttl:surveyingandmonitoringsuddenoakdeathinsouthwestoregonforests,,Surveying and monitoring sudden oak death in southwest Oregon forests,2006,,,7,semantic_scholar,0,1,,exclude,no-spread
doi:10.3182/20080706-5-kr-1001.00136,10.3182/20080706-5-kr-1001.00136,NONLINEAR CONTROL FOR UAV FORMATION FLYING,2008,,,14,semantic_scholar,0,1,,exclude,no-spread
doi:10.48550/arxiv.2606.29447,10.48550/arxiv.2606.29447,Miti360: A Comprehensive Dataset for Improved Reforestation Monitoring,2026,arXiv.org,,0,semantic_scholar,0,0,q6,pass,
doi:10.2307/208385,10.2307/208385,Oblique Aerial Surveying in Canada,1926,,,2,semantic_scholar,0,1,,exclude,out-of-window
doi:10.1007/1-4020-0613-6_16833,10.1007/1-4020-0613-6_16833,Segment,2020,Encyclopedic Dictionary of Archaeology,,314,semantic_scholar,0,0,,exclude,off-topic
doi:10.1139/tcs-1963-0002,10.1139/tcs-1963-0002,SUPER-INFRAGON PHOTOGRAPHY AND AUXILIARY DATA ON A MAPPING PROGRAM FOR NIGERIA,1963,,,4,semantic_scholar,0,1,,exclude,no-spread
ttl:transferofspatialknowledgeinavirtualenvironment,,TRANSFER OF SPATIAL KNOWLEDGE IN A VIRTUAL ENVIRONMENT,2015,,,17,semantic_scholar,0,1,,exclude,no-spread
doi:10.1071/bt00087,10.1071/bt00087,"The 'wilderness effect' and the decline of Callitris intratropica on the Arnhem Land Plateau, northern Australia",2001,,,81,semantic_scholar,0,0,q2 q6,pass,
doi:10.2980/1195-6860(2007)14[491:eofdod]2.0.co;2,10.2980/1195-6860(2007)14[491:eofdod]2.0.co;2,"Effects of forest disturbance on density, space use, and mortality of woodland caribou",2007,,,114,semantic_scholar,0,1,,exclude,no-spread
ttl:transferofspatialknowledgefromavirtualenvironmenttorealityimpactofroutecomplexityandsubjectsstrategyontheexplorationmode,,Transfer of spatial knowledge from a virtual environment to reality: Impact of route complexity and subject's strategy on the exploration mode,2009,Journal of Virtual Reality and Broadcasting,,71,semantic_scholar,0,1,,exclude,no-spread
ttl:thedevelopmentandresearchofcomprehensiveprocessingsystemforpowertransmissionlinesurveyingandmapping,,The development and research of comprehensive processing system for power transmission line surveying and mapping,2006,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.14257/ijca.2015.8.4.33,10.14257/ijca.2015.8.4.33,The Development and Implementation of a Low-Cost Integrated Control System for Aerial Survey,2015,,,0,semantic_scholar,0,1,,exclude,off-topic
ttl:evaluationofaerialthermalimagingfordetectingwhitetaileddeerinadeciduousforestenvironment,,Evaluation of aerial thermal imaging for detecting white-tailed deer in a deciduous forest environment,2003,,,36,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/s0169-555x(99)00087-2,10.1016/s0169-555x(99)00087-2,"Forest engineering implication of storm-induced mass wasting in the Oregon Coast Range, USA",1999,,,7,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.ecolind.2020.106303,10.1016/j.ecolind.2020.106303,Variability in the management of agricultural fields spared for conservation,2020,Ecological Indicators,,2,semantic_scholar,0,0,q6 q7,pass,
doi:10.1109/amcon.2018.8615090,10.1109/amcon.2018.8615090,Comparison of Horizontal Precision of Various Aerial Survey Marks in Orthophoto Production,2018,International Conference on Applied Mathematics,,1,semantic_scholar,0,0,,exclude,off-topic
ttl:morphologicalchangesandlargewoodtransportintwotorrentsduringaflashfloodinbraunsbachgermany2016,,"Morphological changes and large wood transport in two torrents during a flash flood in Braunsbach, Germany 2016",2018,,,1,semantic_scholar,0,1,,exclude,no-spread
doi:10.1051/bioconf/202413914010,10.1051/bioconf/202413914010,Automated counting of large vertebrate species using AutoML technology,2024,BIO Web of Conferences,,2,semantic_scholar,0,0,,exclude,off-topic
ttl:discussiononthestatusandfunctionoffieldphotoidentificationinaerialsurveytopographicmapproduction,,Discussion on the Status and Function of Field Photo Identification in Aerial Survey Topographic Map Production,2008,,,0,semantic_scholar,0,1,,exclude,off-topic
ttl:applicationofairbornelidarinrailwaysurveyandkeyproblems,,Application of Airborne LIDAR in Railway Survey and Key Problems,2010,,,0,semantic_scholar,0,1,,exclude,no-spread
ttl:aspendeclineonthecoconinonationalforest,,Aspen decline on the Coconino National Forest,2008,,,55,semantic_scholar,0,1,,exclude,no-spread
doi:10.22616/j.balticsurveying.2024.20.005,10.22616/j.balticsurveying.2024.20.005,THE PROCEDURE OF USING AERIAL PHOTOGRAPHS TO CREATE THE GRAPHIC PART OF LAND MANAGEMENT DOCUMENTATION,2024,Baltic Surveying ..,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.5194/isprs-annals-iii-6-23-2016,10.5194/isprs-annals-iii-6-23-2016,RESEARCH AND TECHNOLOGY DEVELOPMENT FOR CONSTRUCTION OF 3D VIDEO SCENES,2016,,,0,semantic_scholar,0,0,,exclude,off-topic
doi:10.1007/978-3-319-66577-1_4,10.1007/978-3-319-66577-1_4,Zooming on Aerial Survey,2018,,,12,semantic_scholar,0,1,,exclude,off-topic
ttl:thedevelopmentofequipmentsandtechnologiesofaerialsurveyingandremotesensingathomeandabroad,,The Development of Equipments and Technologies of Aerial Surveying and Remote Sensing at Home and Abroad,2006,,,0,semantic_scholar,0,1,,exclude,off-topic
doi:10.1016/j.ecolind.2018.04.002,10.1016/j.ecolind.2018.04.002,Modelling species habitat suitability from presence-only data using kernel density estimation,2018,Ecological Indicators,,47,semantic_scholar,0,0,,exclude,off-topic
doi:10.2307/2387860,10.2307/2387860,"Beetles, Beach Drift, and Island Biogeography",1977,,,21,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.scitotenv.2019.07.127,10.1016/j.scitotenv.2019.07.127,Increased streamflow in catchments affected by a forest disease epidemic.,2019,Science of the Total Environment,,22,semantic_scholar,0,0,q6,pass,
doi:10.1134/s106935131011008x,10.1134/s106935131011008x,The accuracy of measurements by the CHEKAN-AM gravity system at sea,2010,,,6,semantic_scholar,0,1,,exclude,no-spread
doi:10.1111/geoj.12277,10.1111/geoj.12277,"Re‐casting experience and risk along rocky coasts: A relational analysis using qualitative
 GIS",2018,Geography Journal,,16,semantic_scholar,0,0,,exclude,off-topic
ttl:thedawnofaneweraincheckingthetightnessofnaturalgaspipelines,,THE DAWN OF A NEW ERA IN CHECKING THE TIGHTNESS OF NATURAL GAS PIPELINES,2006,,,0,semantic_scholar,0,1,,exclude,no-spread
doi:10.1002/ajp.22446,10.1002/ajp.22446,Locating chimpanzee nests and identifying fruiting trees with an unmanned aerial vehicle,2015,American Journal of Primatology,,121,semantic_scholar,0,1,,exclude,no-spread
doi:10.1016/j.cageo.2009.12.004,10.1016/j.cageo.2009.12.004,Integrating river cross section measurements with digital terrain models for improved flow modelling applications,2010,Computational Geosciences,,57,semantic_scholar,0,1,,exclude,no-spread
doi:10.1109/igarss.2006.1063,10.1109/igarss.2006.1063,Monitoring Annual Aspen Defoliation Patterns by Detecting Changes in Leaf Area from Multitemporal Landsat TM Imagery,2006,2006 IEEE International Symposium on Geoscience and Remote Sensing,,0,semantic_scholar,0,1,q7,pass,
doi:10.14358/pers.71.12.1407,10.14358/pers.71.12.1407,Acquisition of Through-water Aerial Survey Images: Surface Effects and the Prediction of Sun Glitter and Subsurface Illumination,2005,,,50,semantic_scholar,0,0,,exclude,off-topic
doi:10.1109/mra.2020.3012492,10.1109/mra.2020.3012492,Building an Aerial–Ground Robotics System for Precision Farming: An Adaptable Solution,2019,IEEE robotics & automation magazine,,133,semantic_scholar,0,0,,exclude,off-topic
doi:10.4324/9781315577999,10.4324/9781315577999,"Domesticating Drones: The Technology, Law and Economics of Unmanned Aircraft (with E. Sprague)",2016,,,20,semantic_scholar,0,1,,exclude,no-spread
doi:10.15806/j.issn.2311-8571.2014.0018,10.15806/j.issn.2311-8571.2014.0018,Present Researching Approaches and Future Prospects forTreatment of Cardiac Diseases - Integrative Medicine,2015,,,1,semantic_scholar,0,0,,exclude,off-topic
ttl:investigationofairbornelaserswathmappingalsm,,INVESTIGATION OF AIRBORNE LASER SWATH MAPPING (ALSM),2002,,,1,semantic_scholar,0,1,,exclude,no-spread
ttl:integratedrealtimecorrectiondeviceforatmosphereconvectionlayerandionizedlayerradiowaverefractionerror,,Integrated real-time correction device for atmosphere convection layer and ionized layer radio wave refraction error,2013,,,0,semantic_scholar,0,1,,exclude,no-spread
ttl:theimageofpragueananalysisofmapsdevelopedfromspacesyntaxguidebooksandsketchmappingbothcrosssectionalandlongitudinal,,"The image of Prague: an analysis of maps developed from space syntax, guidebooks, and sketch mapping, both cross sectional and longitudinal",2010,,,0,semantic_scholar,0,1,,exclude,off-topic
doi:10.2193/0022-541x(2006)70[e19:ifv]2.0.co;2,10.2193/0022-541x(2006)70[e19:ifv]2.0.co;2,"Index for Volume 70, 2006",2006,,,0,semantic_scholar,0,1,,exclude,no-spread
ttl:overviewofglaciologicalresearchprojectinpatagoniain1998and1999holoceneglaciervariationsandtheirmechanisms,,Overview of glaciological research project in Patagonia in 1998 and 1999 : Holocene glacier variations and their mechanisms,2001,,,11,semantic_scholar,0,1,,exclude,no-spread
doi:10.15177/seefor.11-09,10.15177/seefor.11-09,Digital Photogrammetry – State of the Art and Potential for Application in Forest Management in Croatia,2011,,,16,semantic_scholar,0,0,q6,pass,
doi:10.1016/j.rse.2009.04.014,10.1016/j.rse.2009.04.014,Monitoring forest changes in the southwestern United States using multitemporal Landsat data,2009,,,171,openalex+semantic_scholar,2,0,q2 q6 q7,pass,
doi:10.1016/j.jfe.2017.02.002,10.1016/j.jfe.2017.02.002,Forest pests and home values: The importance of accuracy in damage assessment and geocoding of properties,2017,,,13,openalex+semantic_scholar,1,0,q6,pass,
